Respondent ID,Respondant Zip Code,Urban or Rural,Age,Gender,Ethnicity,Income Re-scaled see document for re-scaling,Education Re-scaled see document for rescaling,Household size Re-scaled see document for rescaling,Marital,Employment Simple,Elections: I think elections are fair and reliable Re-scaled see document for rescaling,"Last Election: Didn't Vote 0, Democrat 1, Republican 2",Elections: I understand the term 'democracy' to mean:,Elections: How would you define the political system in which you live? ,Political System Oppinions: Which of these two political systems do you think is the most effective and functional for making complex decisions? ,Political System Oppinions: Which of these two political systems would you prefer to live in?,Economic Instability Re-scaled: 0=no impact 3=high impact,Energy Crisis Re-scaled 0=no impact 3=high impact,Climate Change Re-scaled 0=no impact 3=high impact,Lack of Natural Resources Re-scaled 0=no impact 3=high impact,Militarty Conflicts Re-scaled 0=no impact 3=high impact,Interstate Conflicts Re-scaled 0=no impact 3=high impact,Employment and Livelihood Re-scaled 0=no impact 3=high impact,Infectious Disease Re-scaled 0=no impact 3=high impact,AI Re-scaled 0=no impact 3=high impact,Cybersecurity Re-scaled 0=no impact 3=high impact,Composite Crisis Score (Sum of all Crisis Scores),Systems Thinking Score 0-36,Trust Score 1-5,Conspiracy 5-20,Complexity 5-20,Openness 3-21,Conscienciousness 3-21,Extroversion 3-21,Agreeableness 3-21,Neuroticism 3-21
2380,85305,Urban,39,Female,White,8,2,2,Married,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,0,0,0,0,1,2,1,0,1,8,26,3,11,12,10,20,11,18,12
2241,85255,Urban,71,Female,White,7,5,2,Married,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,2,2,1,1,1,1,1,1,1,1,12,18,3.3333333,11,13,10,15,12,16,12
2775,0,Urban,45,Female,Hispanic,9,5,6,Married,Employed Full-time,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,2,2,2,1,1,1,1,1,1,13,23,3.3333333,11,18,10,16,11,16,8
1460,85202,Urban,46,Male,White,4,5,2,Single,Employed Part-time,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,1,1,0,1,2,1,1,0,10,24,2.3333333,5,15,11,11,11,13,11
2745,86303,Urban,64,Female,White,6,4,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,2,0,2,1,3,0,2,0,0,12,21,2.6666667,5,13,11,14,13,19,11
1591,85045,Urban,32,Male,White,8,5,1,Single,Employed Full-time,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,1,0,0,1,2,1,1,0,9,24,2.6666667,5,13,11,14,15,9,15
1567,85614,Rural,78,Male,White,8,6,2,Married,Retired,2,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,1,1,2,1,1,1,1,2,0,1,11,26,3.3333333,6,13,11,16,18,15,12
2681,85206,Rural,32,Male,Black,8,5,3,Single,Other,1,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,2,1,0,1,0,1,3,1,0,11,26,3.6666667,8,14,11,14,11,18,6
2007,85032,Urban,28,Female,White,6,5,4,Single,Employed Full-time,1,0,That I can determine directly/by myself what happens in my country,Democracy,Neither,Neither,0,1,1,1,1,1,1,1,1,1,9,21,2,12,14,11,19,17,18,12
1814,85119,Urban,44,Male,White,2,2,1,Single,Unemployed,2,0,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,1,1,1,1,1,1,1,1,1,1,10,18,3,5,7,12,12,12,12,12
1626,85929,Rural,48,Female,White,2,2,2,Seperated,Unemployed,3,0,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,3,0,2,1,0,0,3,2,0,0,11,21,2.6666667,6,16,12,17,17,18,20
2611,85053,Urban,21,Female,White,5,2,6,Single,Unemployed,1,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Neither,2,2,3,2,2,0,2,3,0,0,16,24,2,7,16,12,13,7,13,18
1898,85209,Rural,45,Female,White,9,3,5,Married,Employed Full-time,1,2,That there is no great gap between rich and poor,Autocracy,Neither,Autocracy,3,2,2,0,0,1,2,2,0,0,12,28,3,7,14,12,20,9,15,21
2512,85259,Urban,23,Male,White,1,3,5,Single,Unemployed,2,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,0,1,0,0,2,0,3,0,0,9,29,2.6666667,8,10,12,17,13,18,9
1741,0,Urban,57,Female,White,4,6,2,Married,Employed Full-time,2,1,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,1,1,2,1,1,1,1,1,1,1,11,27,4.3333335,8,19,12,15,6,15,14
2113,85086,Urban,40,Female,White,5,6,3,Single,Employed Full-time,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,1,1,1,1,1,1,1,1,11,26,3.3333333,9,14,12,17,18,17,14
2393,85251,Urban,59,Female,White,8,5,4,Married,Retired,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,1,1,1,1,1,1,1,1,1,10,18,3,11,13,12,14,12,14,12
2257,85382,Urban,53,Female,White,9,5,4,Married,Employed Full-time,2,0,That there is no great gap between rich and poor,Democracy,Neither,Democracy,2,1,1,1,1,1,1,1,1,1,11,27,3,5,15,13,19,14,16,13
2299,85215,Urban,69,Female,White,7,5,1,Seperated,Employed Full-time,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,1,1,1,1,1,1,1,1,11,20,4.3333335,5,12,13,21,20,20,5
2159,85138,Urban,67,Female,White,7,3,3,Married,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,1,1,0,1,1,1,1,1,1,11,19,3.3333333,6,16,13,18,15,11,15
1799,85379,Urban,29,Male,White,1,2,6,Married,Employed Full-time,1,1,That I can determine directly/by myself what happens in my country,Autocracy,Democracy,Democracy,3,3,2,0,1,0,1,2,0,2,14,19,2.6666667,8,15,13,15,16,16,8
1522,85140,Rural,74,Male,White,8,3,2,Married,Retired,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Autocracy,Neither,3,3,1,2,1,2,1,1,0,1,15,20,3.6666667,8,7,13,11,15,12,10
2162,85741,Urban,70,Female,White,2,6,1,Seperated,Retired,1,1,That I have to bow to the majority opinion whether I agree or not,Democracy,Autocracy,Democracy,1,0,2,1,0,0,0,3,1,1,9,27,4,8,15,13,16,14,19,11
1553,85307,Urban,36,Female,White,5,3,6,Married,Other,0,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,1,2,1,2,1,0,2,1,1,14,31,3.3333333,10,11,13,19,16,19,13
2712,85031,Urban,43,Female,Hispanic,3,1,5,Married,Other,1,1,That the people elect the respective head of state in free elections,Democracy,Autocracy,Neither,3,2,2,1,1,2,1,2,0,0,14,23,2,12,16,13,18,6,19,20
1864,85259,Urban,69,Female,White,5,5,1,Seperated,Retired,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,1,0,1,1,1,1,1,0,2,11,23,2.6666667,14,10,13,18,14,20,14
2860,85205,Urban,27,Female,White,9,5,3,Married,Employed Full-time,1,0,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,3,2,3,0,0,0,0,3,0,2,13,28,2.6666667,5,14,14,18,15,18,18
2437,85020,Urban,23,Male,Native American,4,2,3,Single,Unemployed,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,1,2,0,0,0,3,1,0,1,11,16,4,5,14,14,15,14,16,15
2315,85340,Urban,52,Male,White,7,4,6,Married,Employed Full-time,2,1,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,2,2,2,1,2,1,1,1,1,1,14,28,3,8,14,14,17,13,13,13
1661,85614,Rural,77,Male,White,7,3,2,Married,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,1,2,1,1,1,2,0,1,12,25,3.3333333,8,13,14,16,15,20,8
1478,85718,Rural,56,Female,White,9,5,2,Married,Employed Part-time,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,2,0,0,0,2,3,0,0,10,32,5,8,19,14,19,9,19,12
1971,85297,Urban,43,Male,Hispanic,5,3,3,Single,Employed Full-time,1,0,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,2,1,1,1,1,1,1,1,1,1,11,19,3.3333333,9,11,14,20,18,14,8
2001,85704,Urban,38,Female,White,4,3,3,Married,Employed Full-time,2,2,That there is no great gap between rich and poor,Democracy,Neither,Neither,1,1,1,1,1,1,1,1,1,1,10,36,3.3333333,9,10,14,18,17,20,18
1523,85044,Urban,68,Male,White,8,5,2,Married,Retired,1,2,That the people elect the respective head of state in free elections,Democracy,Neither,Autocracy,2,2,0,1,1,1,1,1,1,1,11,25,4,9,10,14,19,14,18,7
2111,85023,Urban,42,Female,White,5,3,2,Married,Employed Full-time,1,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,3,0,0,0,0,1,3,1,0,0,8,25,3,11,11,14,18,9,18,8
2406,85007,Urban,26,Male,White,1,2,1,Single,Unemployed,0,0,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,1,1,1,1,1,1,1,1,1,1,10,27,3,14,16,14,15,11,12,11
2160,85120,Urban,59,Female,White,1,2,2,Single,Unemployed,0,0,That I can determine directly/by myself what happens in my country,Autocracy,Autocracy,Neither,3,2,2,0,2,2,0,2,1,0,14,28,2,17,12,14,15,13,20,11
1838,85658,Rural,73,Male,White,8,5,3,Married,Retired,0,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,1,3,1,0,2,0,1,1,1,11,29,4,5,15,15,20,11,19,5
1480,85201,Urban,43,Female,White,6,5,2,Married,Employed Full-time,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,1,1,0,1,1,0,2,1,1,11,19,2.3333333,6,12,15,16,8,12,19
1526,86322,Rural,59,Male,Native American,7,6,2,Married,Employed Full-time,2,1,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,2,2,3,2,1,2,0,2,1,0,15,26,3.6666667,7,17,15,15,17,13,9
1934,85301,Urban,48,Male,White,2,6,3,Seperated,Unemployed,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,2,3,0,0,3,0,2,0,0,13,34,4.6666665,9,13,15,13,7,21,19
2477,85119,Rural,61,Male,White,10,6,2,Married,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Autocracy,Neither,Neither,3,3,0,2,2,1,1,1,1,1,15,23,2.6666667,10,8,15,14,15,16,14
1647,85208,Urban,38,Male,White,9,6,1,Single,Employed Full-time,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,0,1,1,1,1,0,1,2,13,30,2.3333333,11,7,15,20,19,20,5
2507,85122,Urban,22,Male,White,2,3,4,Single,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Autocracy,3,1,2,3,0,0,2,2,0,1,14,18,3,13,12,15,15,14,13,13
2761,85739,Rural,55,Male,White,6,2,2,Married,Employed Full-time,0,2,That there is a well-functioning social system,Democracy,Neither,Democracy,3,3,1,0,1,1,1,1,1,1,13,15,3,14,9,15,19,14,16,10
2000,85704,Urban,49,Male,White,10,5,1,Single,Employed Full-time,3,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,1,3,3,1,3,1,1,1,1,1,16,24,2.6666667,8,17,16,19,8,18,14
1703,85225,Urban,20,Female,Black,4,3,3,Single,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,3,2,2,0,0,0,2,3,0,0,12,33,2.6666667,8,18,16,20,14,19,19
2448,85741,Urban,72,Male,White,5,5,1,Single,Employed Part-time,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,3,1,1,2,0,1,0,2,13,26,3,8,19,16,16,10,12,12
2398,85013,Urban,27,Male,White,7,5,2,Married,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,2,0,2,0,1,1,1,3,0,0,10,30,3,8,17,16,16,17,20,14
2218,85120,Urban,41,Female,White,2,3,2,Married,Unemployed,1,1,That there is a well-functioning social system,Democracy,Democracy,Democracy,2,2,2,1,0,1,2,1,1,0,12,25,3.3333333,11,13,16,16,15,14,11
2478,85364,Urban,58,Male,White,1,3,2,Seperated,Retired,0,2,That I can determine directly/by myself what happens in my country,Democracy,Autocracy,Democracy,3,0,0,0,3,3,0,0,0,2,11,26,4.3333335,12,8,16,17,14,19,7
2262,85017,Urban,34,Female,White,3,3,4,Married,Employed Full-time,0,0,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,3,2,1,0,0,0,1,0,2,2,11,24,1.6666666,16,13,16,20,18,17,13
2634,85658,Rural,53,Female,White,2,3,2,Widowed,Unemployed,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,3,2,0,2,0,1,1,1,16,26,2.3333333,5,16,17,13,10,14,17
2785,85296,Urban,66,Male,White,9,6,3,Married,Employed Full-time,2,0,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,1,1,1,1,1,1,1,1,1,10,18,3.3333333,7,12,17,18,16,14,5
1751,85204,Urban,72,Male,Asian,3,5,2,Married,Retired,3,1,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,3,3,3,1,2,2,0,2,0,1,17,16,3.6666667,7,15,17,21,11,18,14
2452,85281,Urban,59,Male,White,2,3,1,Seperated,Employed Part-time,0,2,That I can determine directly/by myself what happens in my country,Democracy,Neither,Neither,3,3,3,2,2,1,1,2,0,1,18,25,2.6666667,8,11,17,21,20,19,5
2243,85745,Urban,80,Female,White,8,6,1,Widowed,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,1,3,1,1,1,0,2,0,2,14,26,4,8,18,17,19,14,18,7
1918,85023,Urban,59,Male,Black,5,6,1,Seperated,Employed Full-time,2,0,That the people elect the respective head of state in free elections,Democracy,Autocracy,Democracy,3,1,3,0,0,2,0,0,0,3,12,26,4.3333335,8,19,17,21,13,17,9
1831,85226,Urban,35,Female,Asian,1,4,4,Married,Employed Full-time,1,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Neither,3,0,2,1,0,1,2,1,0,1,11,24,1.6666666,9,14,17,15,16,16,20
2070,85041,Urban,35,Female,White,8,5,4,Seperated,Employed Full-time,0,1,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Democracy,3,3,3,2,0,1,2,2,0,0,16,28,2,8,16,18,18,16,20,8
2563,86004,Rural,28,Male,White,5,5,2,Single,Employed Full-time,0,0,That I can determine directly/by myself what happens in my country,Autocracy,Democracy,Neither,2,0,2,0,0,0,3,1,1,0,9,27,3,8,15,18,16,8,19,17
1595,85658,Urban,65,Male,White,8,5,3,Married,Employed Full-time,0,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,2,2,1,0,3,2,1,1,0,1,13,28,4,8,10,18,19,8,12,10
2554,85353,Urban,38,Female,Black,3,3,5,Single,Employed Full-time,1,0,That there is a well-functioning social system,Democracy,Neither,Neither,2,3,1,2,1,0,3,2,0,0,14,22,2,11,11,18,19,13,18,13
2750,85042,Urban,39,Male,White,5,2,1,Single,Employed Full-time,2,0,That there is a well-functioning social system,Democracy,Neither,Neither,2,2,2,2,2,0,2,3,0,0,15,21,2.6666667,11,14,18,14,15,18,13
1584,85712,Urban,24,Female,Hispanic,1,2,4,Single,Employed Part-time,1,0,That there is a well-functioning social system,Autocracy,Neither,Autocracy,1,1,1,3,1,1,3,1,0,0,12,27,4,12,14,18,18,15,17,16
2181,86442,Rural,37,Male,White,5,4,3,Married,Employed Full-time,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,1,1,1,1,1,1,1,1,1,1,10,20,2.3333333,13,14,18,14,14,16,15
2149,85741,Urban,32,Female,White,3,6,2,Married,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,2,0,0,0,1,1,0,3,13,26,2,5,15,19,13,18,14,19
2332,85303,Rural,39,Male,Black,5,3,5,Single,Employed Part-time,2,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Democracy,2,1,0,2,0,0,2,2,1,0,10,30,3,9,13,19,19,17,18,12
1576,85395,Urban,28,Female,White,6,2,3,Married,Other,0,1,That I can determine directly/by myself what happens in my country,Autocracy,Democracy,Democracy,3,1,3,1,1,1,1,1,1,1,14,27,2,10,18,19,13,10,20,20
1651,85209,Urban,65,Female,White,5,5,1,Seperated,Employed Full-time,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,1,2,1,1,1,1,1,1,15,27,4.3333335,11,9,19,19,19,16,12
1803,85255,Urban,65,Female,White,10,6,1,Widowed,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,0,2,1,0,1,0,2,2,0,9,27,4,8,16,20,17,20,17,6
1734,85602,Urban,34,Female,White,4,3,3,Single,Employed Part-time,0,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Neither,1,0,1,3,1,0,0,2,2,1,11,20,3,10,13,20,16,12,16,18
2767,85608,Urban,36,Male,White,8,5,4,Married,Employed Full-time,3,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,1,1,1,0,0,0,1,3,1,8,29,3.6666667,16,15,20,21,14,17,4
2729,85702,Urban,39,Male,White,9,6,5,Married,Employed Full-time,3,1,That there is a well-functioning social system,Democracy,Democracy,Democracy,2,1,2,1,1,1,1,2,0,1,12,29,1,5,18,21,21,14,21,3
2312,85750,Urban,72,Male,White,8,3,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,2,0,0,3,0,2,0,0,7,34,4,5,17,21,20,21,17,6
2935,85032,Urban,22,Male,Black,1,2,5,Single,Unemployed,3,2,That there is no great gap between rich and poor,Autocracy,Autocracy,Autocracy,1,1,1,1,1,1,1,1,1,1,10,18,2.6666667,10,10,21,21,17,15,3
1483,85248,Urban,24,Male,Black,2,2,2,Married,Employed Full-time,1,0,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,2,2,1,2,0,0,3,2,0,0,12,20,2.6666667,11,12,21,21,21,21,5
2567,85396,Rural,36,Male,Asian,4,3,1,Single,Employed Full-time,1,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Neither,1,1,1,1,1,1,1,1,1,1,10,36,2.6666667,11,14,21,21,15,15,9
1588,85306,Urban,52,Female,Hispanic,1,2,2,Seperated,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Autocracy,Democracy,1,1,3,1,1,1,1,1,1,1,12,18,3.3333333,15,12,21,21,15,21,9
2884,85019,Urban,35,Male,Hispanic,4,4,3,Single,Employed Full-time,3,1,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,3,0,1,0,0,0,1,3,0,0,8,33,2.3333333,8,14,3,21,12,16,10
2765,85051,Urban,29,Female,White,5,4,3,Married,Employed Full-time,0,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Autocracy,2,1,1,1,0,0,2,1,1,0,9,21,3,13,13,6,14,9,13,15
2051,85249,Urban,27,Male,Black,9,3,3,Single,Employed Full-time,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,0,2,0,0,0,0,3,1,0,8,22,2.6666667,10,15,8,16,5,19,13
2127,85748,Urban,64,Female,White,2,2,3,Married,Retired,0,2,That there is a well-functioning social system,Autocracy,Neither,Neither,3,1,0,1,2,2,0,1,0,1,11,23,3.3333333,11,13,8,12,13,18,11
1955,0,Urban,49,Female,White,8,6,3,Married,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,2,1,0,2,0,1,3,0,0,12,18,3.6666667,7,14,9,19,7,16,12
1896,85225,Urban,59,Female,White,7,6,2,Married,Retired,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Democracy,Democracy,3,2,0,1,3,1,1,0,1,1,13,34,1,10,5,9,21,9,9,6
1970,85301,Urban,31,Female,Other,2,2,6,Married,Other,0,0,That there is no great gap between rich and poor,Autocracy,Neither,Neither,0,0,0,0,0,0,2,2,0,0,4,23,2,16,15,9,15,12,15,11
2730,85020,Urban,75,Male,White,6,4,2,Married,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,2,3,1,2,1,0,1,1,1,15,26,3.6666667,8,14,10,15,7,14,18
2130,85308,Urban,30,Female,White,5,2,5,Married,Unemployed,0,0,That there is no great gap between rich and poor,Democracy,Neither,Neither,3,3,0,3,0,0,3,1,0,0,13,20,3.3333333,13,8,10,16,14,18,13
2148,85085,Urban,52,Female,White,6,5,2,Married,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,0,0,0,1,3,0,0,0,10,20,3.3333333,6,13,11,17,15,18,15
2305,85382,Urban,52,Male,White,8,2,4,Married,Employed Full-time,1,0,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,2,1,0,1,0,1,1,1,0,1,8,18,3,7,14,11,16,15,17,12
2258,85015,Urban,68,Male,White,1,4,1,Single,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,1,1,1,0,1,0,1,1,1,8,20,4.3333335,8,15,11,14,11,18,9
1832,85635,Rural,72,Male,White,4,3,3,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,2,3,3,2,2,0,2,0,0,16,16,3,9,15,11,13,11,17,11
1738,85251,Urban,76,Female,White,4,3,1,Seperated,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,1,2,1,1,1,0,1,1,1,10,26,4,5,14,12,21,14,14,7
